order_id,product_id,category,geography,marketing_channel,price,order_date
9211,P09211,Toys,North America,Email,225.51,2024-06-17
9212,P09212,Toys,Asia,Referral,21.41,2024-10-26
9213,P09213,Electronics,Europe,Paid Ads,170.18,2024-07-18
9214,P09214,Clothing,North America,Referral,76.58,2024-04-30
9215,P09215,Electronics,Europe,Email,83.33,2024-08-04
9216,P09216,Clothing,North America,Social Media,113.48,2024-04-21
9217,P09217,Clothing,Asia,Email,39.72,2024-03-14
9218,P09218,Toys,North America,Organic,98.14,2024-02-24
9219,P09219,Books,Europe,Social Media,19.44,2024-03-30
9220,P09220,Electronics,North America,Social Media,123.8,2024-04-19
9221,P09221,Electronics,North America,Social Media,211.69,2024-05-20
9222,P09222,Clothing,Australia,Email,68.02,2024-08-13
9223,P09223,Clothing,Asia,Social Media,91.56,2024-07-28
9224,P09224,Electronics,Australia,Social Media,94.03,2024-05-10
9225,P09225,Books,North America,Email,149.32,2024-10-28
9226,P09226,Toys,North America,Email,120.28,2024-01-29
9227,P09227,Clothing,Europe,Organic,146.02,2024-09-08
9228,P09228,Books,Europe,Organic,74.69,2024-09-30
9229,P09229,Clothing,North America,Social Media,121.68,2024-07-10
9230,P09230,Home,Asia,Organic,10.0,2024-12-24
9231,P09231,Clothing,North America,Social Media,133.37,2024-02-27
9232,P09232,Electronics,North America,Email,39.11,2024-06-11
9233,P09233,Toys,North America,Organic,83.62,2024-10-06
9234,P09234,Clothing,Europe,Referral,137.26,2024-08-04
9235,P09235,Home,Asia,Organic,23.2,2024-08-31
9236,P09236,Clothing,Europe,Social Media,154.47,2024-12-15
9237,P09237,Electronics,Europe,Organic,93.78,2024-05-06
9238,P09238,Electronics,North America,Email,172.66,2024-05-22
9239,P09239,Clothing,South America,Email,54.86,2024-03-15
9240,P09240,Home,South America,Social Media,10.0,2024-07-04
9241,P09241,Clothing,Europe,Organic,98.55,2024-08-31
9242,P09242,Home,North America,Social Media,129.35,2024-07-07
9243,P09243,Home,Europe,Organic,133.55,2024-06-06
9244,P09244,Home,Europe,Organic,43.23,2024-01-11
9245,P09245,Clothing,Australia,Social Media,18.77,2024-11-26
9246,P09246,Toys,Australia,Paid Ads,84.38,2024-11-06
9247,P09247,Clothing,Asia,Organic,125.82,2024-01-18
9248,P09248,Clothing,North America,Email,123.29,2024-12-05
9249,P09249,Electronics,Australia,Social Media,178.61,2024-01-28
9250,P09250,Clothing,Europe,Organic,81.33,2024-12-19
9251,P09251,Electronics,Asia,Email,10.0,2024-12-09
9252,P09252,Home,Europe,Paid Ads,159.83,2024-05-02
9253,P09253,Electronics,North America,Social Media,109.76,2024-05-09
9254,P09254,Clothing,Europe,Social Media,114.11,2024-10-09
9255,P09255,Home,North America,Paid Ads,138.35,2024-07-15
9256,P09256,Clothing,North America,Referral,163.18,2024-06-07
9257,P09257,Electronics,Asia,Social Media,98.85,2024-11-23
9258,P09258,Electronics,North America,Organic,158.83,2024-12-24
9259,P09259,Home,North America,Social Media,127.61,2024-07-04
9260,P09260,Electronics,North America,Organic,67.22,2024-12-16
9261,P09261,Clothing,Europe,Paid Ads,88.34,2024-03-03
9262,P09262,Clothing,Australia,Social Media,130.84,2024-09-30
9263,P09263,Home,North America,Social Media,64.56,2024-05-01
9264,P09264,Home,North America,Social Media,144.32,2024-08-14
9265,P09265,Books,South America,Social Media,107.91,2024-07-17
9266,P09266,Electronics,Asia,Social Media,119.08,2024-01-05
9267,P09267,Electronics,North America,Paid Ads,172.03,2024-07-20
9268,P09268,Electronics,Asia,Social Media,117.83,2024-05-10
9269,P09269,Electronics,Europe,Email,103.57,2024-06-03
9270,P09270,Electronics,Asia,Organic,95.87,2024-02-16
9271,P09271,Clothing,Europe,Email,93.27,2024-04-30
9272,P09272,Clothing,Australia,Email,115.61,2024-06-01
9273,P09273,Home,North America,Social Media,168.17,2024-04-17
9274,P09274,Clothing,North America,Organic,69.41,2024-03-23
9275,P09275,Home,North America,Social Media,65.63,2024-08-12
9276,P09276,Clothing,Europe,Organic,164.25,2024-11-19
9277,P09277,Electronics,South America,Social Media,71.69,2024-06-11
9278,P09278,Clothing,Europe,Organic,110.8,2024-11-25
9279,P09279,Electronics,North America,Organic,70.41,2024-07-27
9280,P09280,Electronics,Europe,Organic,16.03,2024-01-18
9281,P09281,Clothing,Europe,Social Media,109.91,2024-05-20
9282,P09282,Toys,Australia,Social Media,155.76,2024-02-11
9283,P09283,Home,Europe,Paid Ads,96.9,2024-09-08
9284,P09284,Electronics,Europe,Social Media,25.92,2024-08-29
9285,P09285,Books,Asia,Social Media,105.45,2024-07-30
9286,P09286,Home,Asia,Organic,62.2,2024-06-19
9287,P09287,Home,Europe,Paid Ads,10.0,2024-08-04
9288,P09288,Books,North America,Email,95.96,2024-02-21
9289,P09289,Clothing,Asia,Organic,125.88,2024-03-23
9290,P09290,Electronics,Asia,Organic,158.89,2024-12-23
9291,P09291,Clothing,Asia,Social Media,187.84,2024-05-13
9292,P09292,Clothing,Australia,Organic,132.55,2024-09-16
9293,P09293,Clothing,Asia,Paid Ads,146.68,2024-02-03
9294,P09294,Clothing,Asia,Referral,35.77,2024-06-29
9295,P09295,Toys,Australia,Social Media,181.09,2024-08-03
9296,P09296,Toys,North America,Organic,163.37,2024-11-04
9297,P09297,Books,Europe,Email,81.64,2024-10-07
9298,P09298,Books,Europe,Social Media,134.08,2024-06-16
9299,P09299,Toys,North America,Organic,129.05,2024-08-20
9300,P09300,Electronics,Asia,Social Media,173.51,2024-12-21
9301,P09301,Electronics,Asia,Email,92.44,2024-01-15
9302,P09302,Clothing,Asia,Social Media,62.69,2024-01-27
9303,P09303,Books,Australia,Email,75.5,2024-11-24
9304,P09304,Clothing,North America,Email,144.84,2024-11-24
9305,P09305,Home,Asia,Email,10.0,2024-04-04
9306,P09306,Electronics,Europe,Organic,10.0,2024-11-18
9307,P09307,Electronics,North America,Social Media,144.71,2024-08-15
9308,P09308,Home,North America,Organic,113.74,2024-11-24
9309,P09309,Electronics,Asia,Paid Ads,100.92,2024-03-10
9310,P09310,Clothing,Europe,Social Media,34.72,2024-01-02
9311,P09311,Electronics,Asia,Organic,14.51,2024-07-24
9312,P09312,Clothing,Europe,Organic,68.27,2024-04-12
9313,P09313,Home,North America,Organic,118.08,2024-11-17
9314,P09314,Clothing,North America,Email,70.71,2024-06-05
9315,P09315,Clothing,North America,Organic,145.01,2024-06-09
9316,P09316,Electronics,Australia,Social Media,52.3,2024-10-21
9317,P09317,Books,North America,Email,74.03,2024-02-12
9318,P09318,Clothing,Australia,Organic,135.16,2024-02-26
9319,P09319,Home,Australia,Social Media,81.15,2024-03-21
9320,P09320,Home,Australia,Organic,83.63,2024-05-07
9321,P09321,Electronics,Europe,Organic,67.83,2024-09-21
9322,P09322,Books,Australia,Organic,58.55,2024-12-31
9323,P09323,Home,North America,Social Media,117.71,2024-11-28
9324,P09324,Clothing,North America,Referral,124.19,2024-03-07
9325,P09325,Electronics,North America,Organic,111.36,2024-10-31
9326,P09326,Toys,South America,Email,69.19,2024-12-17
9327,P09327,Home,North America,Social Media,89.93,2024-07-29
9328,P09328,Electronics,Europe,Organic,179.8,2024-06-12
9329,P09329,Clothing,North America,Paid Ads,28.95,2024-08-19
9330,P09330,Books,North America,Organic,194.29,2024-09-01
9331,P09331,Home,North America,Organic,104.99,2024-03-09
9332,P09332,Home,Asia,Email,90.99,2024-05-13
9333,P09333,Clothing,Europe,Email,147.67,2024-03-29
9334,P09334,Home,South America,Social Media,10.0,2024-12-17
9335,P09335,Clothing,Europe,Organic,169.02,2024-10-30
9336,P09336,Electronics,Australia,Email,192.89,2024-06-16
9337,P09337,Home,Europe,Social Media,154.4,2024-05-24
9338,P09338,Toys,Europe,Email,10.0,2024-04-11
9339,P09339,Clothing,Europe,Paid Ads,138.21,2024-02-13
9340,P09340,Clothing,Europe,Organic,182.3,2024-07-31
9341,P09341,Home,Asia,Email,177.14,2024-07-07
9342,P09342,Clothing,Europe,Paid Ads,29.6,2024-04-03
9343,P09343,Books,Asia,Social Media,150.82,2024-07-20
9344,P09344,Home,Asia,Social Media,189.78,2024-07-12
9345,P09345,Electronics,North America,Social Media,101.47,2024-10-19
9346,P09346,Toys,Europe,Social Media,27.36,2024-04-24
9347,P09347,Home,North America,Social Media,141.43,2024-01-11
9348,P09348,Books,Europe,Organic,152.69,2024-01-12
9349,P09349,Home,Europe,Organic,93.04,2024-10-12
9350,P09350,Books,Australia,Organic,40.46,2024-11-27
9351,P09351,Electronics,North America,Organic,149.09,2024-11-09
9352,P09352,Clothing,North America,Organic,61.56,2024-11-16
9353,P09353,Books,North America,Social Media,119.87,2024-04-27
9354,P09354,Electronics,North America,Organic,177.91,2024-02-15
9355,P09355,Electronics,Asia,Organic,17.06,2024-08-24
9356,P09356,Home,Asia,Paid Ads,145.39,2024-04-11
9357,P09357,Books,Asia,Social Media,89.67,2024-05-14
9358,P09358,Electronics,Asia,Social Media,90.97,2024-12-25
9359,P09359,Books,North America,Organic,125.72,2024-03-27
9360,P09360,Home,North America,Organic,61.43,2024-01-26
9361,P09361,Clothing,North America,Social Media,41.25,2024-07-24
9362,P09362,Books,Asia,Organic,10.79,2024-11-12
9363,P09363,Clothing,Asia,Social Media,161.59,2024-08-07
9364,P09364,Electronics,Europe,Referral,81.42,2024-11-03
9365,P09365,Electronics,North America,Social Media,128.5,2024-05-13
9366,P09366,Clothing,North America,Social Media,75.75,2024-03-17
9367,P09367,Clothing,Australia,Social Media,41.91,2024-02-15
9368,P09368,Books,North America,Email,132.62,2024-07-07
9369,P09369,Home,Asia,Social Media,116.4,2024-03-28
9370,P09370,Clothing,North America,Organic,88.16,2024-10-17
9371,P09371,Home,North America,Paid Ads,115.09,2024-03-01
9372,P09372,Electronics,Asia,Social Media,51.98,2024-01-08
9373,P09373,Electronics,North America,Organic,153.03,2024-09-26
9374,P09374,Books,Asia,Social Media,164.62,2024-08-10
9375,P09375,Electronics,Asia,Email,137.97,2024-08-20
9376,P09376,Electronics,Europe,Social Media,81.4,2024-12-10
9377,P09377,Home,Asia,Social Media,102.97,2024-09-10
9378,P09378,Clothing,Europe,Organic,178.44,2024-03-01
9379,P09379,Books,North America,Social Media,164.06,2024-04-24
9380,P09380,Electronics,Asia,Paid Ads,199.69,2024-12-31
9381,P09381,Electronics,Europe,Organic,60.97,2024-04-14
9382,P09382,Clothing,North America,Organic,56.49,2024-04-07
9383,P09383,Clothing,South America,Paid Ads,106.72,2024-05-16
9384,P09384,Clothing,Europe,Paid Ads,120.34,2024-05-27
9385,P09385,Clothing,Asia,Organic,92.89,2024-09-10
9386,P09386,Books,Asia,Email,80.52,2024-07-14
9387,P09387,Toys,Europe,Email,163.37,2024-03-07
9388,P09388,Electronics,Europe,Organic,95.46,2024-08-08
9389,P09389,Clothing,Europe,Organic,39.24,2024-04-15
9390,P09390,Clothing,Europe,Paid Ads,45.02,2024-11-03
9391,P09391,Toys,Asia,Social Media,112.35,2024-04-20
9392,P09392,Toys,Asia,Email,250.13,2024-05-24
9393,P09393,Electronics,North America,Email,51.2,2024-12-12
9394,P09394,Home,Europe,Paid Ads,84.26,2024-04-06
9395,P09395,Clothing,Australia,Social Media,220.24,2024-08-02
9396,P09396,Electronics,Europe,Email,75.79,2024-04-02
9397,P09397,Electronics,Asia,Email,122.77,2024-07-28
9398,P09398,Clothing,Asia,Social Media,193.8,2024-03-15
9399,P09399,Clothing,North America,Email,52.43,2024-01-15
9400,P09400,Electronics,North America,Organic,84.54,2024-05-28
9401,P09401,Home,Asia,Social Media,75.78,2024-05-14
9402,P09402,Electronics,Europe,Organic,24.11,2024-04-30
9403,P09403,Clothing,Europe,Referral,178.47,2024-11-12
9404,P09404,Clothing,Asia,Referral,70.73,2024-08-18
9405,P09405,Electronics,Asia,Organic,56.19,2024-05-07
9406,P09406,Clothing,North America,Organic,77.78,2024-07-08
9407,P09407,Electronics,North America,Social Media,146.44,2024-10-25
9408,P09408,Clothing,North America,Referral,105.64,2024-12-16
9409,P09409,Electronics,Europe,Social Media,60.42,2024-11-27
9410,P09410,Clothing,North America,Email,120.46,2024-08-22
9411,P09411,Electronics,Europe,Social Media,140.63,2024-02-13
9412,P09412,Home,North America,Email,98.81,2024-01-06
9413,P09413,Home,Europe,Social Media,88.26,2024-08-28
9414,P09414,Electronics,North America,Organic,150.79,2024-03-09
9415,P09415,Clothing,Europe,Organic,91.04,2024-06-14
9416,P09416,Electronics,Europe,Organic,180.41,2024-12-20
9417,P09417,Clothing,North America,Social Media,62.12,2024-07-22
9418,P09418,Electronics,South America,Paid Ads,60.95,2024-12-17
9419,P09419,Clothing,North America,Social Media,54.81,2024-04-18
9420,P09420,Clothing,Europe,Email,88.06,2024-12-31
9421,P09421,Toys,South America,Organic,100.13,2024-07-15
9422,P09422,Clothing,Europe,Paid Ads,33.72,2024-12-28
9423,P09423,Clothing,Asia,Social Media,104.84,2024-08-04
9424,P09424,Clothing,North America,Organic,128.27,2024-11-01
9425,P09425,Toys,Europe,Organic,26.73,2024-05-11
9426,P09426,Home,Europe,Paid Ads,73.94,2024-02-07
9427,P09427,Electronics,North America,Social Media,128.37,2024-02-18
9428,P09428,Books,Europe,Email,45.53,2024-10-12
9429,P09429,Clothing,North America,Social Media,84.2,2024-01-31
9430,P09430,Books,Europe,Social Media,154.41,2024-01-27
9431,P09431,Books,South America,Social Media,189.76,2024-06-19
9432,P09432,Electronics,North America,Referral,122.0,2024-04-30
9433,P09433,Home,North America,Social Media,91.54,2024-08-29
9434,P09434,Electronics,Europe,Paid Ads,74.93,2024-06-30
9435,P09435,Electronics,Europe,Social Media,145.54,2024-11-06
9436,P09436,Electronics,Asia,Paid Ads,156.67,2024-12-09
9437,P09437,Home,Europe,Organic,42.18,2024-11-02
9438,P09438,Electronics,North America,Social Media,145.52,2024-12-29
9439,P09439,Electronics,Asia,Organic,69.65,2024-01-24
9440,P09440,Home,Asia,Email,57.02,2024-01-03
9441,P09441,Electronics,Europe,Email,92.32,2024-05-09
9442,P09442,Electronics,Europe,Email,149.58,2024-09-15
9443,P09443,Electronics,North America,Email,115.47,2024-11-13
9444,P09444,Clothing,North America,Organic,114.12,2024-07-14
9445,P09445,Clothing,North America,Organic,117.62,2024-06-03
9446,P09446,Electronics,Europe,Email,123.38,2024-07-21
9447,P09447,Toys,South America,Paid Ads,94.29,2024-12-09
9448,P09448,Home,Europe,Paid Ads,131.59,2024-07-08
9449,P09449,Clothing,North America,Social Media,67.02,2024-03-08
9450,P09450,Clothing,North America,Social Media,132.55,2024-10-13
9451,P09451,Clothing,North America,Email,142.85,2024-01-22
9452,P09452,Home,Europe,Organic,134.96,2024-10-24
9453,P09453,Electronics,Europe,Social Media,137.55,2024-04-01
9454,P09454,Electronics,North America,Social Media,123.24,2024-05-13
9455,P09455,Books,Europe,Organic,158.67,2024-03-27
9456,P09456,Electronics,North America,Organic,10.0,2024-09-14
9457,P09457,Clothing,North America,Social Media,142.69,2024-09-09
9458,P09458,Books,North America,Paid Ads,198.77,2024-06-22
9459,P09459,Home,North America,Organic,68.91,2024-08-27
9460,P09460,Clothing,North America,Email,63.31,2024-03-08
9461,P09461,Home,North America,Organic,164.32,2024-02-15
9462,P09462,Electronics,Asia,Social Media,53.66,2024-06-11
9463,P09463,Home,Asia,Email,66.66,2024-12-29
9464,P09464,Clothing,Europe,Social Media,108.5,2024-09-28
9465,P09465,Books,Asia,Social Media,60.05,2024-08-09
9466,P09466,Toys,North America,Email,143.75,2024-03-13
9467,P09467,Toys,Asia,Social Media,60.46,2024-05-13
9468,P09468,Toys,North America,Organic,118.03,2024-02-29
9469,P09469,Clothing,Europe,Organic,114.22,2024-06-09
9470,P09470,Clothing,Europe,Social Media,183.19,2024-01-23
9471,P09471,Clothing,North America,Social Media,158.27,2024-03-06
9472,P09472,Home,Australia,Organic,73.52,2024-09-12
9473,P09473,Books,North America,Social Media,36.78,2024-05-23
9474,P09474,Electronics,North America,Email,141.9,2024-07-03
9475,P09475,Toys,North America,Email,67.33,2024-08-08
9476,P09476,Books,North America,Paid Ads,83.22,2024-05-24
9477,P09477,Toys,North America,Paid Ads,47.01,2024-05-14
9478,P09478,Books,North America,Organic,133.95,2024-11-09
9479,P09479,Electronics,North America,Social Media,67.68,2024-05-15
9480,P09480,Electronics,Asia,Organic,98.25,2024-09-21
9481,P09481,Electronics,North America,Social Media,99.02,2024-06-09
9482,P09482,Electronics,North America,Social Media,109.18,2024-08-11
9483,P09483,Home,Europe,Organic,133.08,2024-03-25
9484,P09484,Books,Australia,Organic,87.86,2024-06-10
9485,P09485,Books,North America,Social Media,62.93,2024-09-08
9486,P09486,Home,North America,Social Media,10.0,2024-03-18
9487,P09487,Electronics,Australia,Organic,105.13,2024-10-11
9488,P09488,Electronics,North America,Paid Ads,92.15,2024-12-02
9489,P09489,Electronics,Europe,Organic,64.48,2024-11-21
9490,P09490,Clothing,North America,Email,103.13,2024-08-13
9491,P09491,Clothing,South America,Paid Ads,142.8,2024-01-28
9492,P09492,Electronics,Australia,Organic,155.59,2024-04-06
9493,P09493,Clothing,Asia,Organic,23.24,2024-03-17
9494,P09494,Electronics,North America,Email,81.96,2024-01-28
9495,P09495,Home,Europe,Social Media,148.05,2024-04-27
9496,P09496,Clothing,North America,Email,179.8,2024-04-03
9497,P09497,Clothing,Asia,Social Media,59.14,2024-01-19
9498,P09498,Clothing,South America,Email,168.92,2024-08-28
9499,P09499,Toys,Europe,Organic,32.5,2024-05-13
9500,P09500,Electronics,Europe,Social Media,157.41,2024-03-24
9501,P09501,Clothing,North America,Paid Ads,85.91,2024-12-27
9502,P09502,Home,Europe,Social Media,178.14,2024-08-27
9503,P09503,Clothing,Europe,Email,76.8,2024-08-11
9504,P09504,Toys,North America,Organic,84.51,2024-02-29
9505,P09505,Clothing,North America,Email,93.33,2024-09-10
9506,P09506,Clothing,North America,Email,23.15,2024-01-21
9507,P09507,Electronics,Asia,Email,11.88,2024-08-14
9508,P09508,Home,Asia,Paid Ads,125.51,2024-07-01
9509,P09509,Electronics,Australia,Referral,149.42,2024-12-29
9510,P09510,Electronics,Asia,Organic,130.38,2024-10-14
9511,P09511,Clothing,Europe,Organic,37.3,2024-09-05
9512,P09512,Clothing,North America,Social Media,124.01,2024-08-22
9513,P09513,Electronics,Australia,Paid Ads,50.49,2024-09-09
9514,P09514,Home,Europe,Referral,120.38,2024-02-27
9515,P09515,Home,Europe,Organic,156.56,2024-03-16
9516,P09516,Electronics,Europe,Organic,118.37,2024-03-04
9517,P09517,Clothing,Asia,Organic,173.43,2024-06-27
9518,P09518,Home,North America,Social Media,92.5,2024-02-17
9519,P09519,Clothing,North America,Paid Ads,89.17,2024-04-14
9520,P09520,Clothing,Europe,Organic,103.37,2024-05-25
9521,P09521,Clothing,Asia,Organic,32.87,2024-04-02
9522,P09522,Home,Europe,Organic,79.85,2024-03-27
9523,P09523,Toys,Europe,Paid Ads,84.24,2024-09-17
9524,P09524,Home,North America,Organic,85.8,2024-05-19
9525,P09525,Electronics,Asia,Social Media,113.41,2024-10-15
9526,P09526,Clothing,Asia,Email,25.98,2024-12-05
9527,P09527,Books,Europe,Referral,42.72,2024-10-26
9528,P09528,Electronics,North America,Organic,156.6,2024-04-18
